10:59:26.291731,11,0.0
10:59:31.312793,11,0.0
20:30:41.494387,11,0.0
20:33:31.694136,11,0.0
20:33:36.699787,11,0.0
20:33:41.703354,11,0.0
20:33:46.703679,11,0.0
20:33:51.705619,11,0.0
20:33:56.709432,11,0.0
20:34:01.710889,11,0.0
20:34:06.715700,11,0.0
20:34:11.721044,11,0.0
20:36:25.892982,11,0.0
20:36:30.895544,11,0.0
20:38:11.828679,11,0.0
20:38:16.830937,11,0.0
20:38:21.831714,11,0.0
20:43:39.501637,11,0.0
20:43:44.507230,11,0.0
20:44:31.065871,11,0.0
20:45:58.226573,11,0.0
20:46:27.674373,11,0.0
20:46:32.676409,11,0.0
20:46:35.609671,11,0.0
20:46:40.615686,11,0.0
20:49:25.565107,11,0.0
20:49:30.567207,11,0.0
20:49:32.155803,11,0.0
20:49:37.160001,11,0.0
20:51:00.259632,11,0.0
20:51:05.266609,11,0.0
20:52:55.809986,11,0.0
20:53:00.817283,11,0.0
20:56:32.344792,11,0.0
20:56:37.350389,11,0.0
20:57:04.858853,11,0.0
20:57:53.307256,11,0.0
20:59:14.552293,11,0.0
21:00:00.928366,11,0.0
21:00:50.537099,11,0.0
21:00:58.613591,11,0.0
21:01:03.620611,11,0.0
21:01:08.409490,11,0.0
21:01:13.416604,11,0.0
21:05:52.718482,11,0.0
21:05:57.723882,11,0.0
21:07:11.450345,11,0.0
21:07:16.456905,11,0.0
21:07:21.500758,11,0.0
21:07:26.534950,11,0.0
21:07:31.568240,11,0.0
21:07:36.609061,11,0.0
21:07:41.632730,11,0.0
21:07:46.658326,11,0.0
21:07:51.685406,11,0.0
21:07:56.708738,11,0.0
21:08:01.769572,11,0.0
21:08:06.816758,11,0.0
21:08:11.831665,11,0.0
21:08:16.864757,11,0.0
21:08:21.912378,11,0.0
21:08:26.928975,11,0.0
21:08:31.944052,11,0.0
21:08:36.960760,11,0.0
21:08:41.980768,11,0.0
21:08:47.006620,11,0.0
21:08:52.028383,11,0.0
21:08:57.040790,11,0.0
21:09:02.060834,11,0.0
21:09:07.078574,11,0.0
21:18:49.345964,11,0.0
21:18:54.381315,11,0.0
21:18:59.383690,11,0.0
21:19:04.388129,11,56.503800000000005
21:19:09.393410,11,113.00760000000001
21:19:14.397695,11,146.90988000000002
21:19:19.403064,11,180.81216
21:19:24.408233,11,201.153528
21:19:29.408858,11,221.49489599999998
21:19:34.414188,11,233.69971679999998
21:19:39.418109,11,245.90453759999997
21:19:44.421935,11,252.08179674666664
21:19:49.423012,11,258.2590558933333
21:19:54.428401,11,260.819778048
21:19:59.433674,11,263.38050020266667
21:20:04.438936,11,263.77130016213334
21:20:09.444127,11,264.1621001216
21:20:14.449438,11,263.2509467639467
21:20:19.454800,11,262.3397934062933
21:20:24.460257,11,260.64746805836796
21:20:29.464495,11,258.9551427104426
21:20:34.465930,11,256.7941141683541
21:20:39.468982,11,254.63308562626557
21:20:44.469676,11,253.33646850101246
21:20:49.474933,11,252.03985137575935
21:20:54.479877,11,251.26188110060747
21:20:59.485203,11,250.48391082545558
21:21:04.487748,11,249.7059405503037
21:36:09.383000,11,0.0
21:36:14.390126,11,0.0
21:36:19.394236,11,0.0
21:36:24.399515,11,0.0
21:36:29.403793,11,0.0
21:36:34.405896,11,0.0
21:36:39.409061,11,56.503800000000005
21:36:44.410859,11,113.00760000000001
21:36:49.415857,11,146.90988000000002
21:36:54.420750,11,180.81216
21:36:59.423947,11,201.153528
21:37:04.426048,11,221.49489599999998
21:37:09.430224,11,233.69971679999998
21:37:14.433872,11,245.90453759999997
21:37:19.439185,11,252.08179674666664
21:37:24.444727,11,258.2590558933333
21:37:29.449977,11,260.819778048
21:37:34.453689,11,263.38050020266667
21:37:39.459124,11,263.77130016213334
21:37:44.462554,11,264.1621001216
21:37:49.467693,11,263.2509467639467
21:37:54.473097,11,262.3397934062933
21:37:59.475736,11,260.64746805836796
21:38:04.479692,11,258.9551427104426
21:38:09.483702,11,256.7941141683541
21:38:14.484284,11,254.63308562626557
21:38:19.489538,11,253.33646850101246
21:38:24.491959,11,252.03985137575935
21:38:29.495664,11,251.26188110060747
21:38:34.500692,11,250.48391082545558
21:38:39.506123,11,249.7059405503037
21:38:44.511396,11,248.9279702751518
21:38:49.516211,11,248.14999999999992
21:38:54.521443,11,247.37202972484803
21:38:59.523710,11,246.59405944969615
21:39:04.527568,11,245.81608917454426
21:39:09.531713,11,245.03811889939237
21:39:14.533994,11,244.2601486242405
21:39:19.537387,11,243.4821783490886
21:39:24.543132,11,242.7042080739367
21:39:29.548450,11,241.92623779878483
21:39:34.551579,11,241.14826752363294
21:39:39.556916,11,240.37029724848105
21:39:44.557892,11,239.59232697332916
21:39:49.563207,11,238.81435669817728
21:39:54.567438,11,238.0363864230254
21:39:59.569465,11,237.2584161478735
21:40:04.574864,11,236.48044587272162
21:40:09.578408,11,235.70247559756973
21:40:11.661561,11,0.0
21:40:16.662355,11,0.0
21:40:21.667864,11,56.503800000000005
21:40:26.670274,11,113.00760000000001
21:40:31.678299,11,169.5114
21:40:36.711999,11,226.01520000000002
21:40:41.744618,11,282.519
21:40:46.758069,11,339.0228
21:40:51.772756,11,395.52660000000003
21:40:56.784793,11,452.03040000000004
21:41:01.815391,11,508.53420000000006
21:41:06.832747,11,565.038
21:41:11.844823,11,621.5418
21:41:16.874637,11,678.0455999999999
21:41:21.912598,11,734.5493999999999
21:41:26.933111,11,791.0531999999998
21:41:31.945775,11,847.5569999999998
21:41:36.968810,11,904.0607999999997
21:41:41.998021,11,960.5645999999997
21:41:47.013584,11,1017.0683999999997
21:41:52.028988,11,1073.5721999999996
21:41:57.061589,11,1130.0759999999996
21:42:02.074219,11,1186.5797999999995
21:42:07.088752,11,1243.0835999999995
21:42:12.109267,11,1299.5873999999994
21:42:17.123785,11,1356.0911999999994
21:42:22.141096,11,1412.5949999999993
21:42:27.176777,11,1469.0987999999993
21:42:32.182321,11,1525.6025999999993
21:43:29.029827,11,0.0
21:43:34.034193,11,0.0
21:43:39.037190,11,0.0
21:43:44.038054,11,0.0
21:43:49.042421,11,56.503800000000005
21:43:54.044605,11,113.00760000000001
21:43:59.048297,11,146.90988000000002
21:44:04.053609,11,180.81216
21:44:09.062899,11,214.71444
21:44:14.100619,11,248.61672
21:44:19.125380,11,282.519
21:44:24.142276,11,316.42128
21:45:22.927974,11,0.0
21:45:27.931680,11,0.0
21:45:32.937189,11,56.503800000000005
21:45:37.942142,11,113.00760000000001
21:45:42.944136,11,146.90988000000002
21:45:47.947685,11,180.81216
21:45:52.952770,11,214.71444
21:45:57.971691,11,248.61672
21:46:02.976766,11,282.519
21:46:08.012752,11,316.42128
21:46:13.028270,11,309.640824
21:46:18.033563,11,302.860368
21:46:23.035718,11,298.7920944
21:46:28.038704,11,294.7238208
21:46:33.043018,11,291.13722330666667
21:46:38.046432,11,287.55062581333334
21:46:43.051775,11,284.253033984
21:46:48.057101,11,280.9554421546667
21:46:53.060870,11,277.83125372373337
21:46:58.061853,11,274.70706529280005
21:47:03.067371,11,271.68691890090673
21:47:08.071821,11,268.6667725090134
21:47:13.082164,11,265.6466261171201
21:47:18.116537,11,262.6264797252268
21:47:23.136763,11,259.60633333333345
21:47:28.162881,11,256.58618694144013
21:47:33.198931,11,253.56604054954678
21:47:38.241090,11,250.54589415765344
21:47:43.255124,11,247.5257477657601
21:47:48.272751,11,244.50560137386674
21:47:53.300952,11,241.4854549819734
21:47:58.343350,11,238.46530859008004
21:48:03.356763,11,235.4451621981867
21:48:08.367128,11,239.13176309188268
21:48:13.371735,11,242.81836398557866
21:48:18.372674,11,243.8846911884629
21:48:23.374199,11,244.95101839134716
21:48:28.379259,11,245.59081471307772
21:48:33.383682,11,246.23061103480828
21:48:38.388994,11,246.61448882784663
21:48:43.394306,11,246.99836662088498
21:48:48.395698,11,247.38224441392333
21:59:04.496462,11,0.0
21:59:09.515668,11,0.0
21:59:14.519728,11,0.0
21:59:19.523678,11,0.0
21:59:24.528849,11,0.0
22:00:48.721264,11,0.0
22:00:53.726798,11,0.0
22:00:58.731456,11,0.0
22:01:36.981028,11,0.0
22:01:41.987883,11,0.0
22:02:28.643219,11,0.0
22:04:39.115176,11,0.0
22:05:11.821772,11,0.0
22:05:22.671847,11,0.0
22:06:11.480186,11,0.0
22:06:16.483572,11,0.0
22:07:42.087241,11,0.0
22:09:15.657368,11,0.0
22:10:11.834328,11,0.0
22:10:16.840426,11,0.0
22:10:21.845338,11,0.0
22:10:26.847809,11,0.0
22:10:31.852547,11,0.0
22:10:36.855693,11,56.503800000000005
22:10:41.859668,11,113.00760000000001
22:10:46.860967,11,146.90988000000002
22:10:51.865486,11,180.81216
22:10:56.868555,11,201.153528
22:11:01.873316,11,221.49489599999998
22:11:06.875711,11,233.69971679999998
22:11:11.880171,11,245.90453759999997
22:11:16.884424,11,252.08179674666664
22:11:21.885573,11,258.2590558933333
22:11:26.886368,11,260.819778048
22:14:38.136747,11,0.0
22:14:43.139556,11,0.0
22:14:48.144832,11,0.0
22:14:53.150318,11,0.0
22:14:58.155549,11,56.503800000000005
22:15:03.158111,11,113.00760000000001
22:15:08.163498,11,169.5114
22:15:47.826964,11,0.0
22:15:52.832191,11,0.0
22:15:57.837443,11,0.0
22:16:02.842678,11,56.503800000000005
22:16:07.848000,11,113.00760000000001
22:16:12.853294,11,146.90988000000002
22:16:17.858416,11,180.81216
22:16:22.862027,11,201.153528
22:16:27.867335,11,221.49489599999998
22:23:15.754452,11,0.0
22:23:20.757969,11,0.0
22:23:25.762508,11,59.23
22:23:30.767722,11,118.46
22:23:35.773022,11,153.998
09:07:20.872479,11,0.0
09:07:25.910813,11,0.0
09:07:30.915326,11,0.0
09:07:45.394532,11,0.0
09:07:50.401796,11,0.0
09:07:55.406741,11,0.0
09:08:00.411592,11,0.0
09:08:05.415453,11,0.0
09:10:30.715237,11,0.0
09:10:35.719312,11,0.0
09:10:40.724012,11,59.23
09:11:58.861426,11,0.0
09:12:03.868316,11,0.0
